run	time	UA	tot.inc	even.age	sup.mat	s.inc.burnt	s.inc.mat.burnt	s.inc.kill	s.inc.mat.kill	cc.area.unaff	cc.area.salvaged	harv.cc.EPN	harv.cc.BOJ	harv.cc.PET	harv.cc.SAB	harv.cc.ERS	harv.cc.other	reg.fail.ex	reg.fail.inc
1	25	122	4868	3684	1212	0	0	0	0	208	0	16	0	40	36	4	112	0	0
1	25	1272	6204	5464	1548	292	56	0	0	260	64	12	0	28	208	0	76	0	120
1	25	141	2028	1172	576	0	0	0	0	60	0	0	0	4	0	0	56	0	0
1	25	151	4632	2152	1164	0	0	0	0	96	0	0	0	20	32	0	44	0	0
1	25	161	3376	1936	944	0	0	0	0	104	0	0	0	8	4	0	92	0	0
1	25	171	3544	2828	1096	0	0	0	0	164	0	0	0	4	28	0	132	0	0
1	25	21	1560	1304	356	0	0	0	0	84	0	16	0	20	24	0	24	0	0
1	25	22	1752	1632	500	0	0	0	0	96	0	20	0	20	20	0	36	0	0
1	25	2371	11772	10892	3964	0	0	0	0	616	0	260	0	24	288	0	44	0	0
1	25	2471	14796	14076	4648	348	160	0	0	576	144	504	0	4	168	0	44	16	152
1	25	2571	24056	22768	6288	288	108	0	0	1208	120	984	0	32	168	0	144	44	160
1	25	2651	1628	1532	712	444	204	0	0	72	16	64	0	4	4	0	16	0	176
1	25	2661	3880	3676	900	364	148	0	0	96	24	92	0	0	16	0	12	32	212
1	25	2662	2120	2000	540	16	0	0	0	108	0	96	0	0	8	0	4	0	16
1	25	2663	1420	1336	476	36	24	0	0	72	20	80	0	0	4	0	8	4	0
1	25	2664	3740	3540	1048	68	8	0	0	152	12	140	0	0	16	0	8	0	48
1	25	2665	2960	2836	812	292	84	0	0	56	12	52	0	0	0	0	16	0	152
1	25	2666	1896	1792	508	412	132	0	0	40	8	40	0	0	0	0	8	0	240
1	25	2751	9700	9212	2136	572	188	0	0	144	36	140	0	0	36	0	4	32	220
1	25	3153	1144	1104	136	0	0	0	0	76	0	8	0	0	44	0	24	0	0
1	25	3171	2248	1576	428	64	28	0	0	92	24	32	4	0	44	0	36	8	12
1	25	3351	3008	2720	600	0	0	0	0	192	0	40	0	32	84	0	36	0	0
1	25	3451	136	92	36	0	0	0	0	4	0	0	0	0	0	0	4	0	0
1	25	3551	1116	832	200	0	0	0	0	44	0	24	4	4	8	0	4	0	0
1	25	41	2252	1316	496	0	0	0	0	72	0	0	0	8	12	0	52	0	0
1	25	4151	4448	2968	1048	40	0	0	0	216	0	20	0	44	48	8	96	0	8
1	25	4251	8416	7028	2080	132	28	0	0	408	28	100	4	28	100	0	204	4	56
1	25	4351	9180	8560	2692	0	0	0	0	448	0	180	0	36	72	0	160	0	0
1	25	4352	5920	4832	2192	16	8	0	0	284	8	28	4	68	36	0	156	0	0
1	25	51	7244	4548	1780	20	4	0	0	244	8	0	0	20	96	8	128	0	0
1	25	5151	368	208	76	0	0	0	0	12	0	0	0	4	0	0	8	0	0
1	25	6151	548	180	112	8	4	0	0	8	4	0	0	4	0	0	8	0	0
1	25	6271	4304	2812	664	0	0	0	0	212	0	4	0	28	72	0	108	0	0
1	25	6452	1300	340	196	0	0	0	0	24	0	0	0	4	0	4	16	0	0
1	25	6471	9564	5836	2568	0	0	0	0	276	0	24	16	32	60	8	136	0	0
1	25	71	5116	2852	1448	60	28	0	0	136	24	0	0	56	28	8	68	0	0
1	25	7151	2324	1044	644	120	104	0	0	40	12	0	0	16	4	0	32	0	0
1	25	7152	4744	2732	1468	148	48	0	0	120	28	16	4	24	12	0	92	4	16
1	25	7251	1164	308	188	8	0	0	0	20	0	0	0	0	0	0	20	0	4
1	25	7351	3604	1628	844	24	20	0	0	76	12	0	0	40	12	4	32	0	0
1	25	7352	3188	2248	984	0	0	0	0	156	0	24	0	16	24	0	92	0	0
1	25	7451	7512	5780	2720	80	32	0	0	304	32	68	8	40	32	4	184	0	16
1	25	81	1060	896	352	0	0	0	0	52	0	0	0	20	16	0	16	0	0
1	25	8151	3016	1400	884	0	0	0	0	92	0	0	4	12	4	4	68	0	0
1	25	8152	5624	4112	2048	4	4	0	0	252	4	8	4	64	24	0	152	0	0
1	25	82	4592	4320	1104	0	0	0	0	172	0	64	0	68	16	0	24	0	0
1	25	8251	4600	4200	948	0	0	0	0	152	0	20	0	44	20	0	68	0	0
1	25	8351	8772	7804	2756	264	116	0	0	372	92	188	0	40	32	0	204	0	52
1	25	8451	6152	5776	1524	248	64	0	0	240	60	180	0	24	32	0	64	0	84
1	25	8462	2108	1988	412	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	25	8551	6340	6068	1300	48	20	0	0	60	16	44	0	4	4	0	24	0	12
1	25	8562	404	380	96	52	0	0	0	0	0	0	0	0	0	0	0	40	44
1	25	8651	3332	3136	676	0	0	0	0	40	0	28	0	4	4	0	4	0	0
1	25	8652	2692	2584	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	25	8663	1840	1744	948	0	0	0	0	104	0	104	0	0	0	0	0	0	0
1	25	8664	1764	1672	928	0	0	0	0	96	0	96	0	0	0	0	0	0	0
1	25	8665	2340	2272	948	0	0	0	0	128	0	112	0	0	8	0	8	0	0
1	25	8666	3300	3116	936	104	68	0	0	88	20	76	0	12	16	0	4	0	24
1	25	8751	3780	3564	584	16	12	0	0	0	0	0	0	0	0	0	0	0	0
1	25	8762	3296	3140	860	376	148	0	0	56	16	52	0	0	4	0	16	0	164
1	25	8763	3064	2904	404	220	88	0	0	0	0	0	0	0	0	0	0	0	76
1	25	8764	3816	3636	712	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	25	91	2412	2260	1092	0	0	0	0	152	0	72	0	0	60	0	20	0	0
1	25	9351	15292	14488	4492	88	24	0	0	808	24	612	0	24	148	0	48	12	20
1	25	9352	7428	7112	2872	56	8	0	0	268	8	248	0	0	12	0	16	0	48
1	25	9471	14744	14008	7920	0	0	0	0	908	0	656	0	0	208	0	44	0	0
1	25	9551	1568	1488	816	40	24	0	0	76	20	56	0	0	40	0	0	0	12
1	25	9751	10512	9844	2104	76	8	0	0	472	36	284	4	56	132	0	32	0	12
1	30	11	7644	5644	1640	36	20	0	0	252	32	12	0	88	68	8	108	0	0
1	30	111	3212	2452	548	0	0	0	0	156	0	0	4	40	56	0	56	0	0
1	30	11161	4968	4268	524	0	0	0	0	308	0	28	0	12	208	0	60	0	0
1	30	11262	3304	2800	540	0	0	0	0	204	0	28	0	20	96	0	60	0	0
1	30	11263	3152	2752	608	72	12	0	0	188	20	24	0	8	132	0	44	4	28
1	30	1171	3068	2100	536	36	12	0	0	48	12	0	0	12	12	0	36	0	12
1	30	121	4672	3360	1176	60	40	0	0	152	36	8	0	20	88	4	68	0	4
1	30	122	4868	3656	1132	0	0	0	0	172	0	12	4	24	44	4	84	0	0
1	30	1272	6204	5340	1372	0	0	0	0	288	0	4	4	4	172	4	100	0	0
1	30	141	2028	1136	516	20	12	0	0	48	12	0	0	4	16	12	28	0	0
1	30	151	4632	2224	1172	64	32	0	0	84	20	4	0	36	24	0	40	0	4
1	30	161	3376	2024	928	4	4	0	0	108	0	0	0	0	0	4	104	0	0
1	30	171	3544	2836	1156	16	12	0	0	148	16	8	0	12	24	4	116	0	0
1	30	21	1560	1256	336	0	0	0	0	84	0	16	0	28	12	0	28	0	0
1	30	22	1752	1616	512	0	0	0	0	96	0	12	4	28	28	0	24	0	0
1	30	2371	11772	10796	3640	0	0	0	0	612	0	220	0	16	296	0	80	0	0
1	30	2471	14796	13932	4124	100	44	0	0	660	44	484	0	12	172	0	36	20	44
1	30	2571	24056	22760	6004	64	20	0	0	1304	24	868	0	48	240	0	172	4	40
1	30	2651	1628	1544	476	0	0	0	0	52	0	44	0	0	0	0	8	0	0
1	30	2661	3880	3680	680	136	28	0	0	52	12	56	0	0	0	0	8	0	84
1	30	2662	2120	1988	420	0	0	0	0	104	0	80	0	0	16	0	8	0	0
1	30	2663	1420	1356	396	0	0	0	0	96	0	88	0	0	0	0	8	0	0
1	30	2664	3740	3568	888	128	76	0	0	132	32	116	0	0	32	0	16	0	16
1	30	2665	2960	2756	660	0	0	0	0	40	0	32	0	0	4	0	4	0	0
1	30	2666	1896	1796	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	30	2751	9700	9188	2112	104	44	0	0	140	36	120	0	0	52	0	4	0	20
1	30	3153	1144	1076	120	128	8	0	0	64	12	4	0	0	48	0	24	12	92
1	30	3171	2248	1560	388	68	24	0	0	92	20	16	0	4	60	0	32	4	16
1	30	3351	3008	2664	552	4	0	0	0	192	0	64	0	16	80	0	32	0	0
1	30	3451	136	92	32	0	0	0	0	4	0	0	0	4	0	0	0	0	0
1	30	3551	1116	816	180	16	4	0	0	36	0	12	0	8	8	0	8	0	0
1	30	41	2252	1292	516	0	0	0	0	68	0	4	0	8	16	0	40	0	0
1	30	4151	4448	2880	940	128	40	0	0	168	44	16	0	24	72	20	80	0	16
1	30	4251	8416	6964	1840	116	76	0	0	368	60	120	0	48	108	0	152	0	20
1	30	4351	9180	8516	2580	0	0	0	0	452	0	188	0	24	60	0	180	0	0
1	30	4352	5920	4760	1980	476	236	0	0	232	56	32	4	40	36	0	176	0	36
1	30	51	7244	4520	1760	52	40	0	0	244	4	4	0	36	96	0	108	0	0
1	30	5151	368	216	88	0	0	0	0	16	0	0	0	0	4	0	12	0	0
1	30	6151	548	192	112	36	12	0	0	8	4	0	0	4	8	0	0	0	0
1	30	6271	4304	2816	564	68	16	0	0	192	20	8	16	48	68	0	72	0	16
1	30	6452	1300	392	232	24	12	0	0	28	0	0	0	8	12	8	0	0	0
1	30	6471	9564	5720	2416	348	216	0	0	216	56	12	8	24	72	12	144	0	28
1	30	71	5116	2868	1344	16	16	0	0	152	12	0	0	20	64	4	76	0	0
1	30	7151	2324	1048	556	0	0	0	0	48	0	0	0	12	0	0	36	0	0
1	30	7152	4744	2824	1464	844	448	0	0	120	32	4	8	20	20	8	92	0	56
1	30	7251	1164	332	200	8	8	0	0	20	4	0	0	0	0	0	20	0	0
1	30	7351	3604	1660	804	140	100	0	0	72	20	0	0	16	16	24	36	0	8
1	30	7352	3188	2204	928	764	336	0	0	120	32	8	0	20	20	0	104	0	100
1	30	7451	7512	5712	2588	40	32	0	0	304	28	40	8	52	36	0	196	0	0
1	30	81	1060	908	316	0	0	0	0	52	0	0	0	20	8	0	24	0	0
1	30	8151	3016	1404	820	0	0	0	0	92	0	4	0	4	12	4	68	0	0
1	30	8152	5624	4000	1744	32	12	0	0	232	12	8	4	40	20	0	172	0	4
1	30	82	4592	4364	1184	400	64	0	0	144	36	44	0	52	44	0	40	0	164
1	30	8251	4600	4144	924	36	12	0	0	136	20	20	0	40	52	0	44	0	12
1	30	8351	8772	7648	2464	32	20	0	0	424	20	152	0	36	40	0	216	0	8
1	30	8451	6152	5756	1412	84	12	0	0	280	12	192	0	24	28	0	48	0	40
1	30	8462	2108	1996	472	60	16	0	0	44	12	24	0	4	12	0	16	0	12
1	30	8551	6340	6036	1316	1564	396	0	0	72	20	60	0	0	0	0	32	20	620
1	30	8562	404	376	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	30	8651	3332	3136	696	184	44	0	0	48	12	44	0	8	4	0	4	0	72
1	30	8652	2692	2568	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	30	8663	1840	1768	852	0	0	0	0	104	0	100	0	0	4	0	0	0	0
1	30	8664	1764	1684	824	0	0	0	0	96	0	76	0	4	16	0	0	0	0
1	30	8665	2340	2204	840	0	0	0	0	120	0	112	0	0	4	0	4	0	0
1	30	8666	3300	3152	820	0	0	0	0	104	0	96	0	0	0	0	8	0	0
1	30	8751	3780	3624	616	112	20	0	0	0	0	0	0	0	0	0	0	0	60
1	30	8762	3296	3120	668	184	68	0	0	8	4	8	0	0	4	0	0	0	92
1	30	8763	3064	2892	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	30	8764	3816	3604	728	212	0	0	0	0	0	0	0	0	0	0	0	0	148
1	30	91	2412	2276	1044	0	0	0	0	152	0	36	0	12	76	4	24	0	0
1	30	9351	15292	14496	3908	120	48	0	0	784	52	528	4	24	208	0	72	0	52
1	30	9352	7428	7048	2628	104	80	0	0	220	56	224	0	0	20	0	32	44	20
1	30	9471	14744	13988	7196	0	0	0	0	904	0	652	0	4	208	0	40	0	0
1	30	9551	1568	1492	752	0	0	0	0	96	0	60	0	0	32	0	4	0	0
1	30	9751	10512	9644	1908	52	16	0	0	488	20	260	0	32	132	0	84	8	16
1	35	11	7644	5576	1672	0	0	0	0	320	0	12	0	56	108	8	136	0	0
1	35	111	3212	2460	560	8	4	0	0	156	8	4	12	36	32	8	72	0	0
1	35	11161	4968	4240	428	4	0	0	0	324	0	40	8	20	192	0	64	0	0
1	35	11262	3304	2768	540	72	24	0	0	180	24	32	4	16	76	4	72	0	28
1	35	11263	3152	2688	580	0	0	0	0	204	0	16	4	0	112	0	72	0	0
1	35	1171	3068	2104	564	92	36	0	0	88	24	4	0	8	44	0	56	0	12
1	35	121	4672	3332	1124	24	8	0	0	176	12	24	0	12	84	4	64	0	0
1	35	122	4868	3604	1196	84	40	0	0	164	40	24	0	40	48	4	88	0	12
1	35	1272	6204	5268	1260	0	0	0	0	288	0	8	0	16	156	0	108	0	0
1	35	141	2028	1156	540	0	0	0	0	60	0	0	0	12	8	0	40	0	0
1	35	151	4632	2220	1152	20	8	0	0	104	4	0	4	20	28	4	48	0	0
1	35	161	3376	1984	900	0	0	0	0	108	0	0	0	16	8	4	80	0	0
1	35	171	3544	2792	1096	12	0	0	0	152	8	8	0	20	24	0	108	0	0
1	35	21	1560	1248	312	0	0	0	0	84	0	8	4	24	36	0	12	0	0
1	35	22	1752	1524	448	0	0	0	0	80	0	12	0	12	20	0	36	0	0
1	35	2371	11772	10776	3372	308	136	0	0	488	124	200	4	24	344	0	40	8	44
1	35	2471	14796	14040	3708	0	0	0	0	708	0	452	0	12	192	0	52	0	0
1	35	2571	24056	22700	5788	696	228	0	0	932	232	784	0	48	220	0	112	12	260
1	35	2651	1628	1540	424	52	24	0	0	40	8	36	0	0	8	0	4	0	20
1	35	2661	3880	3696	684	48	20	0	0	56	16	72	0	0	0	0	0	4	20
1	35	2662	2120	2016	348	0	0	0	0	112	0	100	0	4	0	0	8	0	0
1	35	2663	1420	1368	296	0	0	0	0	96	0	76	0	8	0	0	12	0	0
1	35	2664	3740	3536	788	32	0	0	0	140	8	104	0	0	20	0	24	0	24
1	35	2665	2960	2804	624	0	0	0	0	28	0	20	0	4	0	0	4	0	0
1	35	2666	1896	1820	356	44	0	0	0	0	0	0	0	0	0	0	0	4	36
1	35	2751	9700	9304	2460	196	68	0	0	340	72	272	0	8	100	0	32	28	120
1	35	3153	1144	1084	76	0	0	0	0	68	0	0	0	0	52	0	16	0	0
1	35	3171	2248	1528	352	20	8	0	0	100	8	24	4	0	48	0	32	4	8
1	35	3351	3008	2676	512	36	0	0	0	192	0	76	0	0	64	4	48	36	12
1	35	3451	136	88	32	0	0	0	0	4	0	0	0	4	0	0	0	0	0
1	35	3551	1116	828	168	28	16	0	0	28	8	8	0	8	4	0	16	0	8
1	35	41	2252	1296	528	20	16	0	0	56	12	0	0	12	16	0	40	0	0
1	35	4151	4448	2856	844	0	0	0	0	208	0	8	0	20	60	12	108	0	0
1	35	4251	8416	6956	1688	88	20	0	0	412	20	108	4	40	124	0	156	0	36
1	35	4351	9180	8548	2444	488	136	0	0	368	92	208	0	20	72	0	160	12	148
1	35	4352	5920	4720	1608	0	0	0	0	264	0	8	0	48	16	4	188	0	0
1	35	51	7244	4484	1736	36	20	0	0	228	16	4	0	40	88	16	96	0	4
1	35	5151	368	220	80	0	0	0	0	16	0	0	0	0	4	4	8	0	0
1	35	6151	548	172	88	0	0	0	0	12	0	0	0	4	8	0	0	0	0
1	35	6271	4304	2800	524	0	0	0	0	212	0	12	8	36	36	16	104	0	0
1	35	6452	1300	392	216	0	0	0	0	28	0	0	0	0	8	4	16	0	0
1	35	6471	9564	5976	2400	164	72	0	0	252	28	28	12	24	48	12	156	0	8
1	35	71	5116	2848	1272	0	0	0	0	168	0	0	0	40	36	8	84	0	0
1	35	7151	2324	1084	556	16	12	0	0	48	4	0	0	8	0	8	32	0	0
1	35	7152	4744	2924	1136	0	0	0	0	112	0	8	0	12	20	8	64	0	0
1	35	7251	1164	328	180	0	0	0	0	24	0	0	0	8	0	4	12	0	0
1	35	7351	3604	1712	816	0	0	0	0	92	0	4	0	24	20	12	32	0	0
1	35	7352	3188	2284	668	0	0	0	0	108	0	16	4	12	4	0	72	0	0
1	35	7451	7512	5592	2368	0	0	0	0	320	0	24	4	44	28	8	212	0	0
1	35	81	1060	896	304	240	96	0	0	40	12	0	0	20	16	0	16	0	20
1	35	8151	3016	1452	820	0	0	0	0	100	0	0	0	16	8	8	68	0	0
1	35	8152	5624	3988	1660	112	48	0	0	200	44	16	0	56	12	4	156	0	12
1	35	82	4592	4352	1136	0	0	0	0	156	0	52	0	40	20	0	44	0	0
1	35	8251	4600	4104	932	0	0	0	0	152	0	12	0	36	40	0	64	0	0
1	35	8351	8772	7680	2452	136	48	0	0	412	40	128	4	32	52	0	236	4	20
1	35	8451	6152	5704	1364	44	16	0	0	236	16	152	0	4	36	0	60	0	24
1	35	8462	2108	1980	488	0	0	0	0	72	0	48	0	0	12	0	12	0	0
1	35	8551	6340	5980	972	1084	312	0	0	0	0	0	0	0	0	0	0	80	472
1	35	8562	404	380	92	36	0	0	0	0	0	0	0	0	0	0	0	0	28
1	35	8651	3332	3156	796	0	0	0	0	168	0	84	0	36	16	0	32	0	0
1	35	8652	2692	2552	436	52	0	0	0	0	0	0	0	0	0	0	0	0	40
1	35	8663	1840	1712	772	16	16	0	0	84	16	88	0	8	0	0	4	0	0
1	35	8664	1764	1684	740	64	44	0	0	76	20	68	0	4	20	0	4	0	4
1	35	8665	2340	2212	864	0	0	0	0	128	0	84	0	8	20	0	16	0	0
1	35	8666	3300	3168	820	76	24	0	0	88	24	88	0	4	4	0	16	0	28
1	35	8751	3780	3580	752	44	0	0	0	120	0	80	0	12	8	0	20	0	20
1	35	8762	3296	3100	624	4	0	0	0	0	0	0	0	0	0	0	0	0	4
1	35	8763	3064	2924	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	35	8764	3816	3664	756	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	35	91	2412	2232	944	224	124	0	0	120	32	64	0	20	56	0	12	0	32
1	35	9351	15292	14508	3392	248	52	0	0	776	72	532	0	44	200	0	72	8	108
1	35	9352	7428	7068	2372	60	24	0	0	232	24	200	0	0	24	0	32	0	16
1	35	9471	14744	14008	6500	40	16	0	0	896	16	644	0	4	216	0	48	0	16
1	35	9551	1568	1496	676	48	24	0	0	80	20	52	0	0	40	0	8	0	8
1	35	9751	10512	9540	1792	524	176	0	0	388	96	212	0	60	116	0	96	0	124
1	40	11	7644	5632	1756	264	108	0	0	264	64	16	8	68	136	16	84	0	36
1	40	111	3212	2448	536	0	0	0	0	168	0	8	4	44	64	4	44	0	0
1	40	11161	4968	4144	312	44	4	0	0	292	12	40	8	12	160	4	80	4	32
1	40	11262	3304	2756	520	0	0	0	0	200	0	16	0	20	104	8	52	0	0
1	40	11263	3152	2724	532	4	0	0	0	208	0	24	0	8	112	0	64	0	0
1	40	1171	3068	2140	616	80	36	0	0	104	24	8	0	4	40	16	60	0	16
1	40	121	4672	3284	1140	4	0	0	0	184	0	8	0	36	48	4	88	0	4
1	40	122	4868	3552	1152	4	4	0	0	192	4	12	0	24	72	12	72	0	0
1	40	1272	6204	5204	1160	156	32	0	0	248	44	24	0	0	196	0	72	4	36
1	40	141	2028	1172	520	0	0	0	0	64	0	0	0	12	0	0	52	0	0
1	40	151	4632	2204	1120	24	4	0	0	96	12	4	0	20	16	4	64	0	0
1	40	161	3376	1988	892	0	0	0	0	108	0	0	0	12	0	8	88	0	0
1	40	171	3544	2820	1108	76	24	0	0	132	32	8	0	8	28	0	120	0	4
1	40	21	1560	1252	304	0	0	0	0	84	0	12	4	8	24	8	28	0	0
1	40	22	1752	1576	424	0	0	0	0	80	0	12	0	12	40	0	16	0	0
1	40	2371	11772	10800	3152	100	32	0	0	568	36	232	0	16	304	0	52	12	28
1	40	2471	14796	14028	3456	0	0	0	0	716	0	492	0	8	184	0	32	4	0
1	40	2571	24056	22536	6088	1412	344	0	0	1080	268	916	0	24	280	0	128	80	488
1	40	2651	1628	1552	384	0	0	0	0	48	0	24	0	0	12	0	12	0	0
1	40	2661	3880	3668	652	88	16	0	0	56	16	64	0	0	0	0	8	8	60
1	40	2662	2120	1980	232	4	0	0	0	104	0	80	0	0	12	0	12	0	0
1	40	2663	1420	1292	208	172	20	0	0	72	16	68	0	8	4	0	8	68	64
1	40	2664	3740	3528	744	16	4	0	0	144	4	120	0	4	16	0	4	0	0
1	40	2665	2960	2820	648	640	204	0	0	44	12	40	0	0	8	0	8	8	220
1	40	2666	1896	1808	372	0	0	0	0	16	0	12	0	4	0	0	0	0	0
1	40	2751	9700	9252	2512	0	0	0	0	392	0	252	0	8	96	0	36	0	0
1	40	3153	1144	1076	96	8	0	0	0	68	0	4	0	0	52	0	12	0	4
1	40	3171	2248	1564	360	0	0	0	0	112	0	12	8	12	36	0	44	0	0
1	40	3351	3008	2624	500	0	0	0	0	188	0	24	0	16	76	0	72	0	0
1	40	3451	136	80	28	0	0	0	0	4	0	0	0	0	4	0	0	0	0
1	40	3551	1116	816	184	0	0	0	0	40	0	4	0	8	16	0	12	0	0
1	40	41	2252	1256	516	0	0	0	0	68	0	0	0	4	24	4	36	0	0
1	40	4151	4448	2880	808	160	48	0	0	168	44	28	4	56	48	4	72	0	28
1	40	4251	8416	6868	1568	416	68	0	0	344	84	168	4	40	96	0	120	24	148
1	40	4351	9180	8456	2200	364	48	0	0	348	68	172	0	16	92	0	136	12	120
1	40	4352	5920	4616	1424	872	164	0	0	208	52	36	0	56	44	0	124	16	140
1	40	51	7244	4412	1796	24	12	0	0	224	12	4	0	36	72	8	116	0	4
1	40	5151	368	200	76	0	0	0	0	12	0	0	0	0	4	0	8	0	0
1	40	6151	548	184	92	0	0	0	0	12	0	0	0	4	4	4	0	0	0
1	40	6271	4304	2732	508	164	44	0	0	164	40	4	8	40	72	16	64	0	12
1	40	6452	1300	412	240	0	0	0	0	28	0	0	0	16	0	0	12	0	0
1	40	6471	9564	5980	2352	76	60	0	0	252	28	20	8	48	48	12	144	0	0
1	40	71	5116	2752	1176	56	32	0	0	152	16	4	0	32	20	16	96	0	0
1	40	7151	2324	1096	572	120	80	0	0	40	12	0	0	8	12	12	20	0	4
1	40	7152	4744	2944	1144	0	0	0	0	116	0	4	0	20	16	0	76	0	0
1	40	7251	1164	376	220	8	8	0	0	24	0	0	0	8	4	4	8	0	0
1	40	7351	3604	1716	776	0	0	0	0	92	0	0	4	4	16	4	64	0	0
1	40	7352	3188	2244	668	0	0	0	0	112	0	8	4	0	12	0	88	0	0
1	40	7451	7512	5608	2360	0	0	0	0	324	0	48	4	20	48	4	200	0	0
1	40	81	1060	864	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	40	8151	3016	1516	828	0	0	0	0	100	0	0	8	16	16	0	60	0	0
1	40	8152	5624	3908	1520	0	0	0	0	240	0	4	0	36	32	0	168	0	0
1	40	82	4592	4320	1040	116	20	0	0	112	16	44	0	20	20	0	44	0	40
1	40	8251	4600	4116	896	740	36	0	0	128	32	20	0	32	28	4	76	108	308
1	40	8351	8772	7616	2248	48	28	0	0	420	28	120	4	40	68	4	212	0	20
1	40	8451	6152	5688	1348	0	0	0	0	240	0	112	4	16	36	0	72	0	0
1	40	8462	2108	1960	480	0	0	0	0	72	0	60	0	0	0	0	12	0	0
1	40	8551	6340	6020	796	56	28	0	0	0	0	0	0	0	0	0	0	0	8
1	40	8562	404	396	100	8	4	0	0	0	0	0	0	0	0	0	0	0	4
1	40	8651	3332	3160	912	0	0	0	0	180	0	80	0	36	16	0	48	0	0
1	40	8652	2692	2548	540	0	0	0	0	20	0	20	0	0	0	0	0	0	0
1	40	8663	1840	1728	704	336	136	0	0	84	20	100	0	4	0	0	0	0	76
1	40	8664	1764	1684	696	88	28	0	0	72	20	84	0	0	8	0	0	0	24
1	40	8665	2340	2224	848	180	88	0	0	104	24	112	0	4	8	0	4	0	16
1	40	8666	3300	3124	740	0	0	0	0	96	0	84	0	0	0	0	12	0	0
1	40	8751	3780	3596	856	60	0	0	0	176	0	76	0	40	20	0	40	4	44
1	40	8762	3296	3156	636	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	40	8763	3064	2900	452	72	4	0	0	0	0	0	0	0	0	0	0	0	40
1	40	8764	3816	3620	780	56	36	0	0	16	4	16	0	0	4	0	0	0	16
1	40	91	2412	2244	752	0	0	0	0	132	0	36	0	4	68	0	24	0	0
1	40	9351	15292	14532	2964	16	0	0	0	828	4	500	0	32	188	0	108	8	8
1	40	9352	7428	7028	2128	136	76	0	0	200	48	216	0	0	28	0	4	0	40
1	40	9471	14744	14000	5792	304	152	0	0	772	144	616	4	12	224	0	60	12	136
1	40	9551	1568	1484	596	0	0	0	0	92	0	48	0	0	36	0	8	0	0
1	40	9751	10512	9620	1600	68	16	0	0	252	32	112	0	20	92	0	60	0	24
1	45	11	7644	5616	1716	56	20	0	0	300	16	16	12	48	104	8	128	0	12
1	45	111	3212	2324	524	128	32	0	0	128	32	0	0	28	68	0	64	0	8
1	45	11161	4968	4100	268	0	0	0	0	268	0	40	8	8	116	4	92	0	0
1	45	11262	3304	2688	516	20	4	0	0	192	8	36	0	12	92	0	60	0	0
1	45	11263	3152	2740	440	28	0	0	0	208	0	20	4	8	128	4	44	0	0
1	45	1171	3068	2056	588	0	0	0	0	112	0	8	0	16	28	8	52	0	0
1	45	121	4672	3284	1208	0	0	0	0	184	0	4	0	16	52	8	104	0	0
1	45	122	4868	3492	1184	0	0	0	0	192	0	12	4	24	64	12	76	0	0
1	45	1272	6204	5188	1052	192	48	0	0	200	52	16	0	12	132	0	92	8	44
1	45	141	2028	1152	524	8	8	0	0	60	4	0	0	16	12	0	32	0	0
1	45	151	4632	2236	1176	0	0	0	0	112	0	4	0	16	20	8	64	0	0
1	45	161	3376	1932	908	44	28	0	0	88	16	0	0	4	0	4	96	0	0
1	45	171	3544	2800	1132	36	20	0	0	140	20	4	0	8	44	0	104	0	0
1	45	21	1560	1224	268	136	36	0	0	64	16	12	0	8	40	0	20	0	28
1	45	22	1752	1564	388	0	0	0	0	64	0	12	0	12	16	0	24	0	0
1	45	2371	11772	10772	2884	92	20	0	0	576	24	228	0	8	328	4	32	20	16
1	45	2471	14796	14104	3272	144	48	0	0	684	36	436	0	8	260	0	16	28	64
1	45	2571	24056	22580	6164	868	312	0	0	1012	252	840	0	24	300	0	100	4	208
1	45	2651	1628	1564	348	128	32	0	0	32	8	24	0	0	8	0	8	0	28
1	45	2661	3880	3712	652	104	32	0	0	68	16	60	0	8	0	0	16	8	32
1	45	2662	2120	2004	176	248	44	0	0	88	24	84	0	0	12	0	16	48	84
1	45	2663	1420	1376	180	432	64	0	0	68	16	56	0	4	0	0	24	56	120
1	45	2664	3740	3576	716	4	4	0	0	168	4	124	0	0	24	0	20	0	0
1	45	2665	2960	2784	440	36	4	0	0	0	0	0	0	0	0	0	0	0	16
1	45	2666	1896	1808	404	36	8	0	0	40	12	40	0	0	8	0	4	0	8
1	45	2751	9700	9204	2540	152	72	0	0	328	84	220	0	12	160	0	20	4	40
1	45	3153	1144	1084	80	0	0	0	0	68	0	4	0	0	48	0	16	0	0
1	45	3171	2248	1580	368	124	40	0	0	88	24	20	8	16	44	8	16	0	20
